star,Hotel_name,review_rate,review_grade,reviewer_name,trip_type,room_type,trip_date_year,trip_date_month,title,review,trip_day,review_date,datetime,rate,stem_review
4,SL 호텔 강릉,5.6,,kihwa,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,9.0,거리가...”,이동이 불편할 만큼 멀어요 강릉 해변까진...,1,2022-09-15,2022-09-15,2,이동이 불편하다 만큼 멀다 강릉 해변까진...
4,SL 호텔 강릉,8.0,우수,YongSuk,출장 여행객,슈페리어 더블 시티뷰,2022.0,9.0,출장용 숙소”,사람이 없어서 그런지... 커피도 없고... 특히 태풍이 와서 그런지 발코니 물이 안 빠져서 조금은 실망,1,2022-09-15,2022-09-15,4,사람이 없다 그렇다... 커피도 없다... 특히 태풍이 오다 그렇다 발코니 물이 안 빠지다 조금은 실망
4,SL 호텔 강릉,5.2,,oh,나홀로 여행객,디럭스 트윈 시티뷰,2022.0,9.0,다음엔 다른 호텔을 … 가볼듯함”,전자레인지 없음 1층 외부 편의점 다른 건물 가서 사용해야 됨 탕비실층을 마련하면 좋을 듯 불편해서요,1,2022-09-14,2022-09-14,2,전자레인지 없다 1층 외부 편의점 다른 건물 가다 사용하다 되다 탕비실층을 마련하다 좋다 듯 불편하다
4,SL 호텔 강릉,3.6,,ko,커플/2인 여행객,디럭스 트윈 오션뷰,2022.0,9.0,숙면 불가 ”,1. 밤늦게까지 옆방과 복도에서 들리는 소음 대화 목소리 등으로 숙면 불가 2. 트윈실 침대가 바닥보다 더 불편함 3. 실내 비치된 생활용품 등에 먼지가 많았음,1,2022-09-13,2022-09-13,1,1. 밤늦다 옆방과 복도에서 들리다 소음 대화 목소리 등으로 숙면 불가 2. 트윈실 침대가 바닥보다 더 불편하다 3. 실내 비치되다 생활용품 등에 먼지가 많다
4,SL 호텔 강릉,5.2,,NARAE,나홀로 여행객,슈페리어 더블 시티뷰,2022.0,9.0,위생이 불량함”,"비염 있어서 청소 신경 써달라 했는데 공기만 신경 쓰셨는지 티슈곽 위에 먼지, 전기포트 안에 남이 쓰던 물 그대로, 욕실에 굴러다니는 머리카락, 변기 물에 청소하며 버린 머리카락 덩어리. 룸 바꿔달라 하려다가 딴 방도 그럴 것 같아서 말았음. 어메니티도 시원찮음. 빗 없고 드라이기 열받으면 멈추는데 너무 자주 멈춤. 아무리 특가로 나왔다지만 이건 좀. 비추천.",1,2022-09-13,2022-09-13,2,"비염 있다 청소 신경 써다달라 하다 공기만 신경 쓸다 티슈곽 위에 먼지, 전기포트 안에 남이 쓰다 물 그대로, 욕실에 구르다다니다 머리카락, 변기 물에 청소하다 버리다 머리카락 덩어리. 룸 바꾸다달라 하다 따다 방도 그렇다 것 같다 말다. 어메니티도 시원찮다. 빗 없다 드라이기 열받다 멈추다 너무 자주 멈추다. 아무리 특가로 나오다 이것은 좀. 비추천."
4,SL 호텔 강릉,9.6,최고,JEONG,나홀로 여행객,디럭스 더블 오션뷰,2022.0,9.0,주문진 일대 제일 괜찮은 호텔!”,깔끔하고 쾌적합니다!,2,2022-09-12,2022-09-12,4,깔끔하다 쾌적하다!
4,SL 호텔 강릉,10.0,최고,kim,커플/2인 여행객,디럭스 더블 시티뷰,2022.0,9.0,만족스럽습니다!”,도착했는데 호텔이 생각보다 커서 놀랐습니다 직원들이 친절하셨고 위생도 좋았어요 잠만 자려고 예약한 거라 가격이 적당해서 좋았습니다,1,2022-09-12,2022-09-12,5,도착하다 호텔이 생각보다 커서 놀라다 직원들이 친절하다 위생도 좋다 잠만 자다 예약한 거라 가격이 적당하다 좋다
4,SL 호텔 강릉,8.0,우수,Daon,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,4.0,만족”,가겪대비 꽤 미친,1,2022-09-11,2022-09-11,4,가다겪다대비 꽤 미치다
4,SL 호텔 강릉,10.0,최고,suhyeon,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,9.0,가성비짱??”,당일치기 여행이었던 계획은 역시나 무리여서 급하게 예약한 숙소는 굉장히 맘에 들었습니다 다음에도 강릉 가게 되면 머물고 싶은 곳입니다,1,2022-09-06,2022-09-06,5,당일치기 여행이다 계획은 역시나 무리여서 급하다 예약한 숙소는 굉장하다 맘에 들다 다음에도 강릉 가게 되다 머물다 싶다 곳이다
4,SL 호텔 강릉,10.0,최고,choi,커플/2인 여행객,슈페리어 더블 시티뷰,2022.0,9.0,청결”,청결상태와 서비스가 좋았어요,2,2022-09-06,2022-09-06,5,청결상태와 서비스가 좋다
4,SL 호텔 강릉,10.0,최고,eu,커플/2인 여행객,디럭스 트윈 시티뷰,2022.0,8.0,좋았어요 ”,깔끔하고 차있으시면 추천드려요,1,2022-09-05,2022-09-05,5,깔끔하다 차다 추천드리다
4,SL 호텔 강릉,7.2,좋음,Seulki,커플/2인 여행객,디럭스 더블 시티뷰,2022.0,8.0,"저렴하지는 않고, 비싼 여름 성수기에 그나마 타협한 가격대였어요.”","수영장이나 다른 것 사용하려고 하면 추가요금 들고, 그래서 뭔가 누린 건 없어요. 바다가 아주 조금 보이는 뷰가 있어요. 근처에 주문진시장이 있어서 회 먹기에는 좋아요. 침대는 푹신하니 좋았습니다. 조식은 맛있다고 많이 칭찬하던데, 가격 대비는 괜찮긴 한데... 제가 여기 다시 묵는다면 조식 신청 안 하고 밖에서 다른 것 먹을 거예요",2,2022-09-05,2022-09-05,3,"수영장이나 다른 것 사용하다 하다 추가요금 들다, 그래서 뭔가 누리다 건 없다. 바다가 아주 조금 보이다 뷰가 있다. 근처에 주문진시장이 있다 회 먹기에는 좋다. 침대는 푹신하다 좋다. 조식은 맛있다 많이 칭찬하다, 가격 대비는 괜찮다 한데... 제가 여기 다시 묵다 조식 신청 안 하다 밖에서 다른 것 먹다 거예요"
4,SL 호텔 강릉,10.0,최고,Youngseok,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,9.0,좋아요”,잘 쉬다 갑니다.,1,2022-09-04,2022-09-04,5,자다 쉬다 가다.
4,SL 호텔 강릉,3.2,,miyoung,커플/2인 여행객,디럭스 트윈 시티뷰,2022.0,8.0,글쎄... 이런데 아녀도 좋은데 많아요”,웰컴 티백 하나 없어요. 욕실 문을 보수했는지... 스테인리스 스티커도 깨끗하게 아 떼어져 있고 너 져 분할뿐더러 유리 문에 표시한 숫자 호수와 위치표시ㅡ도 그대로 15층 수영장은 그냥 손바닥 만함 연인들의 사진 찍기용 정도 그나마 다음날 아침 일찍 나가봤더니 마스크 하나가 둥둥 떠있었다. 사진 찍었어ㅋㅋ 프런트에 말하고 싶었는데 그냥 나왔어요. 그나마 다행인 것은 조식이 훌륭하지는 않았지만 이 모든 것에 비하자면 나쁘지 않았어요. 조식 맛있게 먹고 얼른 짐 챙겨서 나왔어요. 그냥 조금 더 검색해서 해변 근처 숙소 가세요. 호텔 아니고 펜션이나 모텔도 이보다는 좋지 않을까요?,1,2022-09-02,2022-09-02,1,웰컴 티백 하나 없다. 욕실 문을 보수하다... 스테인리스 스티커도 깨끗하다 아 떼다 있다 너 지다 분할뿐더러 유리 문에 표시한 숫자 호수와 위치표시ㅡ도 그대로 15층 수영장은 그냥 손바닥 만함 연인들의 사진 찍다 정도 그나마 다음날 아침 일찍 나가보다 마스크 하나가 둥둥 뜨다. 사진 찍다ㅋㅋ 프런트에 말하고 싶다 그냥 나오다. 그나마 다행인 것은 조식이 훌륭하다 않다 이 모든 것에 비하다 나쁘다 않다. 조식 맛있다 먹다 얼른 짐 챙기다 나오다. 그냥 조금 더 검색하다 해변 근처 숙소 가세요. 호텔 아니다 펜션이나 모텔도 이보다는 좋다 않다?
4,SL 호텔 강릉,8.0,우수,junyoung,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,8.0,어딘가 부족한…”,좋은듯하다가도 어딘가 부족한 면이 있는 것 같은데 욕실이 깨끗하네 하고 보다가 머리카락 발견 매트릭스가 불편하고 방음이 너무 안되어서 옆방의 TV 소리가 들리는 정도 하지만 루프탑 뷰는 아주 좋았습니다. 밤에 가면 파티피플들이 많고 낮에 가면 조용히 즐길 수 있습니다.,1,2022-09-01,2022-09-01,4,좋다듯하다가도 어딘가 부족하다 면이 있다 것 같다 욕실이 깨끗하다 하다 보다 머리카락 발견 매트릭스가 불편하다 방음이 너무 안되다 옆방의 TV 소리가 들리다 정도 하지만 루프탑 뷰는 아주 좋다. 밤에 가면 파티피플들이 많다 낮에 가면 조용하다 즐기다 수 있다.
4,SL 호텔 강릉,10.0,최고,YUSEONG,커플/2인 여행객,디럭스 더블 시티뷰,2022.0,8.0,좋았어요.”,"주문진에서 가성비 호텔인 것 같아요. 옥상 루프탑도 야경 보기 좋았고, 주문진 수산시장도 도보거리라 좋았어요. 다음에 또 주문진 가면 이용하고 싶어요. 룸 컨디션도 좋았고, 저렴한 가격! 맛 집 가느라 조식은 이용 안 했지만 괜찮다 해서 다음에 이용해보려고요. 욕실 어메니티는 좀 별로여서 가져간 건으로 사용했어요",1,2022-08-30,2022-08-30,5,"주문진에서 가성비 호텔인 것 같다. 옥상 루프탑도 야경 보기 좋다, 주문진 수산시장도 도보거리라 좋다. 다음에 또 주문진 가면 이용하고 싶다. 룸 컨디션도 좋다, 저렴하다 가격! 맛 집 가다 조식은 이용 안 하다 괜찮다 하다 다음에 이용해보다. 욕실 어메니티는 좀 별로여서 가져가다 건으로 사용하다"
4,SL 호텔 강릉,4.4,,wonmuk,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,8.0,주차 공간이 적음”,체크인 후 외출 후 들어가니 주차공간이 적어 호텔 내에는 주차할 수 없고 어느 정도의 떨어진 500m 공용주차장에 주차해야 해서 많이 불편함.,1,2022-08-30,2022-08-30,2,체크인 후 외출 후 들어가다 주차공간이 적다 호텔 내에는 주차하다 수 없다 어느 정도의 떨어지다 500m 공용주차장에 주차하다 하다 많이 불편하다.
4,SL 호텔 강릉,4.4,,So-Hee,출장 여행객,디럭스 더블 오션뷰,2022.0,8.0,위생이 별로였어요”,샤워실에 물기도 그대로고 머리카락도 좀 보였어요. 티브이 옆에는 가족 투숙객이 왔다 갔는지 무슨 아동 스티커도 덕지덕지 붙어있고 만족스럽지 않았습니다. 연박 투숙 시에 방 청소는 자동으로 되는 게 아니라 요청을 해야 해요 ㅎㅎ,2,2022-08-29,2022-08-29,2,샤워실에 물기도 그대로고 머리카락도 좀 보이다. 티브이 옆에는 가족 투숙객이 오다 가다 무슨 아동 스티커도 덕지덕지 붙다 만족스럽지 않다. 연박 투숙 시에 방 청소는 자동으로 되다 게 아니다 요청을 하다 해요 ㅎㅎ
4,SL 호텔 강릉,5.2,,Sangeun,커플/2인 여행객,슈페리어 더블 시티뷰,2022.0,9.0,냄새.벌레”,"창문 열면 똥 냄새 심하고 밤에 큰 벌레 있어서 한잠도 못 잤어요 하지만 그나마 외괸이나 주차 편리하고 주문진항 걸어서 5분, 영진해변 걸어서 20분 차로 7분 거리라 그나마 근접성으로 만족하고 이용했습니다",1,2022-10-02,2022-10-02,2,"창문 열다 똥 냄새 심하다 밤에 크다 벌레 있다 한잠도 못 자다 하지만 그나마 외괸이나 주차 편리하다 주문진항 걸다 5분, 영진해변 걸다 20분 차로 7분 거리라 그나마 근접성으로 만족하다 이용하다"
4,SL 호텔 강릉,8.4,우수,YUNHEE,청소년 동반 가족 여행객,디럭스 트윈 오션뷰,2022.0,9.0,주문진시장 가까워요”,7만 원대 예약. 가격 대비 만족. 오션뷰 했는데 앞에 건물이 있어 일출 방해. 하늘공원이 있어서 큰 창문만 있다면 오션뷰 아니어도 괜찮을듯해요. 주변 시장. 식사 걸어서 가능. 주차도 불편하지 않아 좋았어요. 밤. 아침 하늘공원 꼭 올라가 보세요. 이불. 베게 모두 푹신 맘이 듦. 베개가 더 크거나 1개 더 있었으면... 하는 아쉬움. 이 정도 가격이면 또 오겠어요,1,2022-10-01,2022-10-01,4,7만 원대 예약. 가격 대비 만족. 오션뷰 하다 앞에 건물이 있다 일출 방해. 하늘공원이 있다 크다 창문만 있다 오션뷰 아니다 괜찮다해요. 주변 시장. 식사 걸다 가능. 주차도 불편하다 않다 좋다. 밤. 아침 하늘공원 꼭 올라가다 보다. 이불. 베다 모두 푹신 맘이 들다. 베개가 더 크다 1개 더 있다... 하다 아쉬움. 이 정도 가격이면 또 오다
4,SL 호텔 강릉,9.2,최고,,커플/2인 여행객,디럭스 트윈 오션뷰,2022.0,9.0,깨끗하고 좋았습니다”,시설이 깨끗하고 좋았습니다,1,2022-10-01,2022-10-01,4,시설이 깨끗하다 좋다
4,SL 호텔 강릉,6.8,양호,Kenny,커플/2인 여행객,디럭스 트윈 오션뷰,2022.0,9.0,계획없이 간 주문진항”,"갑자기 당일에 떠나 예약도 좋은 가격에 했는데, 몇 후기에 있는 내용이 전부 맞았습니다. 침대가 좌우로 흔들리며 매트리스는 오래되어서 그런지 쿠션이 푹 꺼지는 느낌이고, 청소 상태가 안 좋았네요, 가격 대비 좋다는 느낌보단 위치의 장점으로 머물렀었습니다. 좋은 위치에 큰 규모의 호텔이 청소 관리가 많이 모자라는 듯합니다.",1,2022-09-30,2022-09-30,3,"갑자기 당일에 떠나다 예약도 좋다 가격에 하다, 몇 후기에 있다 내용이 전부 맞다. 침대가 좌우로 흔들리다 매트리스는 오래되다 그렇다 쿠션이 푹 꺼지다 느낌이고, 청소 상태가 안 좋다, 가격 대비 좋다 느낌보단 위치의 장점으로 머무르다. 좋다 위치에 크다 규모의 호텔이 청소 관리가 많이 모자라다 듯하다."
4,SL 호텔 강릉,10.0,최고,Jo,커플/2인 여행객,슈페리어 더블 시티뷰,2022.0,9.0,깨끗하고 좋아요”,숙소에서 일출을 감상할 수 있어서 좋았어요. 주변에 주문진항이 있어 활어회를 바로 먹을 수 있고 맛 집도 많이 있네요 좋아요,1,2022-09-28,2022-09-28,5,숙소에서 일출을 감상하다 수 있다 좋다. 주변에 주문진항이 있다 활어회를 바로 먹다 수 있다 맛 집도 많이 있다 좋다
4,SL 호텔 강릉,9.2,최고,Sun,청소년 동반 가족 여행객,슈페리어 더블 시티뷰,2022.0,8.0,좋아요”,전망 위치 모두 좋았어요,2,2022-09-26,2022-09-26,4,전망 위치 모두 좋다
4,SL 호텔 강릉,6.8,양호,Lee,커플/2인 여행객,슈페리어 더블 시티뷰,2022.0,9.0,괜찮은 숙소”,"강릉에서 보통 많이 방문하는 식당, 카페들과는 조금 거리가 있지만 그래도 차로 움직이고 강릉 자체가 많이 넓지 않아 2030분이면 갈 수 있어요 조금 오래된 것 같지만 1층에 편의점도 있고 컨디션 나름 괜찮아서 불편함 없이 묵었습니다",1,2022-09-26,2022-09-26,3,"강릉에서 보통 많이 방문하다 식당, 카페들과는 조금 거리가 있다 그래도 차로 움직이고 강릉 자체가 많이 넓다 않다 2030분이면 갈다 수 있다 조금 오래되다 것 같다 1층에 편의점도 있다 컨디션 나름 괜찮다 불편하다 없이 묵다"
4,SL 호텔 강릉,9.2,최고,Hyejin,커플/2인 여행객,디럭스 트윈 시티뷰,2022.0,9.0,주문진이예요~”,"강릉시내는 아니고, 주문진입니다. 걸어서 중앙시장 갈 수 있고, 등대도 멋집니다. 편의점 끼고 있고, 방 사이즈 자체는 크지 않아요.",1,2022-09-23,2022-09-23,4,"강릉시내다 아니다, 주문진이다. 걸다 중앙시장 갈다 수 있다, 등대도 멋지다. 편의점 끼고 있다, 방 사이즈 자체는 크다 않다."
4,SL 호텔 강릉,4.0,,나나,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,9.0,두번째 방문이지만 …..”,첫 번째는 가족여행으로 두 번째는 커플 여행으로. 가성비 숙소를 찾아서 선택했는데 수영장으로 결국 돈 다 내고 ㅋㅋ 수영장은 머리카락이 너무 많이 떠다니고 물자체가 더러운 느낌이었어요. 방 위생상태는 괜찮았는데 지어진지 오래 안 되었는데 시설들이 보수가 필요한 부분이 많아보얐어요 전체적으로 아쉬운 부분 특히 두 번 다 느낀 것은 직원의 이상한 태도,1,2022-09-22,2022-09-22,2,첫 번째는 가족여행으로 두 번째는 커플 여행으로. 가성비 숙소를 찾다 선택하다 수영장으로 결국 돈 다 내다 ㅋㅋ 수영장은 머리카락이 너무 많이 떠다니다 물자체가 더럽다 느끼다. 방 위생상태는 괜찮다 지다 오래 안 되어다 시설들이 보수가 필요하다 부분이 많다보얗다 전체적으로 아쉽다 부분 특히 두 번 다 느끼다 것은 직원의 이상하다 태도
4,SL 호텔 강릉,5.6,,daejoong,그룹 여행객,슈페리어 더블 시티뷰,2022.0,9.0,안내 미흡”,텔레비 고장으로 객실 내에 프런트에 연결할 구내전화번호가 어디에도 찾아볼 수 없었음. 결국 호텔 대표전화로 전화하여 연결되었으나 객실 내 호텔 안내 정보지를 비치시켜야겠음,1,2022-09-22,2022-09-22,2,텔레비 고장으로 객실 내에 프런트에 연결하다 구내전화번호가 어디에도 찾아보다 수 없다. 결국 호텔 대표전화로 전화하다 연결되어다 객실 내 호텔 안내 정보지르다 비치시키다
4,SL 호텔 강릉,7.6,매우 좋음,Hae,출장 여행객,디럭스 트윈 오션뷰,2022.0,9.0,비수기에 좋은”,비수기에 가성비 좋음 스태프가 딱딱한 듯한데 친절한 듯한데 또 잘해주는 건 없다. 주변 식당 맛있다,1,2022-09-20,2022-09-20,3,비다 가성비 좋다 스태프가 딱딱하다 듯한데 친절하다 듯한데 또 잘해주다 건 없다. 주변 식당 맛있다
4,SL 호텔 강릉,10.0,최고,CHIIOUNN,커플/2인 여행객,디럭스 더블 시티뷰,2022.0,9.0,깔끔하고 좋아요”,재방문의 사 무조건 있습니다. 조식도 잘 나와요,1,2022-09-19,2022-09-19,5,재방문의 사 무조건 있다. 조식도 자다 나오다
4,SL 호텔 강릉,10.0,최고,SEO,커플/2인 여행객,디럭스 트윈 시티뷰,2022.0,9.0,친절한 아고다♡”,제가 일월 숙박하려 했는데 ㅠ ㅠ 예약을 월일로 한 거예요 세상에나! 아고다 고객센터 부랴부랴 전화했는데 한 10분 기다리니까 상담사 연결되었어요 진짜 엄청 친절하게 다 확인해주고 기다려주고 ㅠ ㅠ 답답한 저를 상대하느라 힘드셨을 거예요 고마워요 아고다 상담원님 덕분에 날짜 잘 바꾸고 잠도 편하게 잘 잤어요 호텔 직원분도 친절하시고 침대도 이불도 굉장히 편하고 잠도 잘 왔어요 시티뷰였는데도 바다도 보이고 잘 쉬다 갑니다,1,2022-09-19,2022-09-19,5,제가 일월 숙박하다 하다 ㅠ ㅠ 예약을 월일로 하다 거예요 세상에나! 아고다 고객센터 부랴부랴 전화하다 하다 10분 기다리다 상담사 연결되어다 진짜 엄청 친절하다 다 확인해주다 기다리다 ㅠ ㅠ 답답하다 저를 상대하다 힘들다 거예요 고맙다 아고다 상담원님 덕분에 날짜 자다 바꾸다 잠도 편하다 자다 자다 호텔 직원분도 친절하다 침대도 이불도 굉장하다 편하다 잠도 자다 오다 시티뷰이다 바다도 보이고 자다 쉬다 가다
4,SL 호텔 강릉,9.6,최고,JIHYE,커플/2인 여행객,디럭스 더블 오션뷰,2022.0,9.0,디럭스 더블 오션뷰”,"금액 좀 더 높게 오션뷰 했는데, 사실 바다 앞이 아니라 오션뷰에 대한 메리트가 없어요 그냥 시티뷰하시고 좀 더 저렴하게 묵을 걸 그랬어요 그리고 생각보다 조식 너무 먹을 게 없다는 ㅠㅠ 그냥 이래저래 10초반에 머물면 좋겠지만 저는 오션뷰에 조식 포함 20에서 카드 할인 17후반에 묵었네요 10초반대가 적당한 것 같아요 그래도 룸 컨디션이며 이런 건 좋았고 ㅋㅋ 치약 진짜 한 번 쓸 양 들어있는 일회용너무해요ㅠㅠ",1,2022-09-19,2022-09-19,4,"금액 좀 더 높다 오션뷰 하다, 사실 바다 앞이 아니다 오션뷰에 대한 메리트가 없다 그냥 시티뷰하다 좀 더 저렴하다 묵을 걸 그렇다 그리고 생각보다 조식 너무 먹다 게 없다 ㅠㅠ 그냥 이래저래 10초반에 머물다 좋다 저는 오션뷰에 조식 포함 20에서 카드 할인 17후반에 묵다 10초반대가 적당하다 것 같다 그래도 룸 컨디션이며 이렇다 건 좋다 ㅋㅋ 치약 진짜 하다 번 쓸다 양 들다 일회용너무하다ㅠㅠ"
4,SL 호텔 강릉,4.4,,Jaichul,커플/2인 여행객,슈페리어 더블 시티뷰,2022.0,9.0,할인된 가격 정도 가치”,매트리스는 최하급 수건은 냄새나고 10만 원 언더에 그저 그런 정도,1,2022-09-18,2022-09-18,2,매트리스는 최하급 수건은 냄새나다 10만 원 언더에 그저 그렇다 정도
4,SL 호텔 강릉,10.0,최고,kyungsuk,유아/아동 동반 가족 여행객,디럭스 트윈 시티뷰,2022.0,9.0,깨끗함”,주문진에 위치하며 먹거리와 카페거리와도 가깝고 호텔도 깨끗하며 편안해요,1,2022-09-18,2022-09-18,5,주문진에 위치하다 먹거리와 카페거리와도 가깝다 호텔도 깨끗하다 편안하다
4,SL 호텔 강릉,2.4,,Lee,커플/2인 여행객,디럭스 트윈 시티뷰,2022.0,9.0,모기”,일단 모기 때문에 잠을 설쳤고... 침대가 너무 불편해서 힘들었습니다. 담배 냄새도 나고 샤워기 슬라이드 바가 고장 나 있어 샤워할 때 짜증 났어요...ㅠㅠ,1,2022-09-18,2022-09-18,1,일단 모기 때문에 잠을 설치다... 침대가 너무 불편하다 힘들다. 담배 냄새도 나다 샤워기 슬라이드 바가 고장 나 있다 샤워하다 때 짜증 나다...ㅠㅠ
4,SL 호텔 강릉,8.8,우수,cheeryong,커플/2인 여행객,디럭스 트윈 시티뷰,2022.0,9.0,바닷가 군집식당에 가까워요  800m”,걸어 다니면서 구경하고 먹고 가능,1,2022-09-18,2022-09-18,4,걸다 다니다 구경하고 먹다 가능
4,SL 호텔 강릉,5.2,,Hajeong,나홀로 여행객,디럭스 더블 시티뷰,2022.0,9.0,신중히 결정하세요.”,"리뷰를 쭉 보니 룸 컨디션도 케밥 케인 것 같더군요. 저는 디럭스 더블 룸을 이용했습니다. 침구와 수건에서 이상한 냄새가 나서 상당히 불쾌했습니다. 화장실 청소도 깨끗하게 되어있진 않았고요. 와이파이는 직접 비밀번호를 입력해야 하는데, 와이파이 장치는 TV 뒤에 매달려 있어 비밀번호를 보기 상당히 번거롭습니다. 또한 USB 충전 포트는 충전이 안 되는데 왜 있는 것인지 모르겠습니다. 장식용인가요? 거울은 제대로 닦여 있지 않아 뿌옇고 얼룩이 묻어 있었습니다. 호캉스의 목적으로 이 호텔에 오지 않은 것이 다행이라고 생각됩니다. 4성급 호텔의 편안함은 아니었습니다. 차라리 이 비용이면 3성급 룸 컨디션이 좋은 호텔을 잡는 것이 좋았겠다 싶은 생각도 많이 들었습니다. 여행지가 주문진 근처이고 단순 숙박이 목적이시라면, 가격이 합리적일 때 이용하시는 것이 좋을 것 같습니다.",1,2022-09-17,2022-09-17,2,"리뷰를 쭉 보다 룸 컨디션도 케밥 케인 것 같다. 저는 디럭스 더블 룸을 이용하다. 침구와 수건에서 이상하다 냄새가 나서다 상당하다 불쾌하다. 화장실 청소도 깨끗하다 되어다 않다. 와이파이는 직접 비밀번호를 입력하다 하다, 와이파이 장치는 TV 뒤에 매달리다 있다 비밀번호를 보기 상당하다 번거롭다. 또한 USB 충전 포트는 충전이 안 되다 왜 있다 것인지 모르다. 장식용인가요? 거울은 제대로 닦이다 있다 않다 뿌옇다 얼룩이 묻다 있다. 호캉스의 목적으로 이 호텔에 오지 않다 것이 다행이라고 생각되다. 4성급 호텔의 편안함은 아니다. 차라리 이 비용이면 3성급 룸 컨디션이 좋다 호텔을 잡다 것이 좋다 싶다 생각도 많이 들다. 여행지가 주문진 근처이고 단순 숙박이 목적이시라면, 가격이 합리적일 때 이용하다 것이 좋다 것 같다."
4,SL 호텔 강릉,8.0,우수,Ye,커플/2인 여행객,디럭스 더블 시티뷰,2022.0,8.0,주차 공간 부족 조금 아쉽”,주차 공간 부족한 거 빼곤 다 좋았어요,2,2022-09-16,2022-09-16,4,주차 공간 부족하다 거 빼다 다 좋다
5,세인트존스 호텔,8.8,우수,Junseon,나홀로 여행객,슈페리어 할리우드 마운틴뷰 룸,2022.0,9.0,사용후기”,"숙소의 위치와 청결상태는 상당히 만족스러웠습니다. 바다에 근접하여 해변 접근성도 좋았습니다. 다만 호텔의 크기에 비해 부대시설이 다소 부족하다는 느낌과 체에 인 대기시간이 너무 길어 다소 불편했습니다. 키오스크로 체크인이 가능했지만, 대수가 적어 좀 더 늘렸으면 합니다.",1,2022-09-16,2022-09-16,4,"숙소의 위치와 청결상태는 상당하다 만족스럽다. 바다에 근접하다 해변 접근성도 좋다. 다만 호텔의 크기에 비다 부대시설이 다소 부족하다 느낌과 체에 인 대기시간이 너무 길다 다소 불편하다. 키오스크다 체크인이 가능하다, 대수가 적다 좀 더 늘리다 하다."
5,세인트존스 호텔,7.2,좋음,Jeong,청소년 동반 가족 여행객,고저스 마운틴뷰 플러스룸 (킹베드),2022.0,9.0,청소 상태가 별로였어요”,침구는 괜찮았지만 테이블이나 욕실 등 청소상태 불량이었고요 예전 방문 때보다 실망이었어요.,1,2022-09-16,2022-09-16,3,침구는 괜찮다 테이블이나 욕실 등 청소상태 불량이다 예전 방문 때보다 실망이다.
5,세인트존스 호텔,10.0,최고,dong,커플/2인 여행객,슈페리어 할리우드 마운틴뷰 룸,2022.0,9.0,가을에도 정말 좋습니다.”,해변도 가깝고 직원도 친절하고 시설도 좋아요 그리고 주변에 도보로 다닐 때가 많습니다.,2,2022-09-15,2022-09-15,5,해변도 가깝다 직원도 친절하다 시설도 좋다 그리고 주변에 도보로 다니다 때가 많다.
5,세인트존스 호텔,8.4,우수,Jungeun,유아/아동 동반 가족 여행객,슈페리어 트윈 마운틴뷰,2022.0,3.0,부분 오션뷰지만 좋았어요. ”,"바로 앞은 바다고, 시설도 좋고.",1,2022-09-15,2022-09-15,4,"바로 앞은 바다고, 시설도 좋다."
5,세인트존스 호텔,10.0,최고,Jung-ku,커플/2인 여행객,고저스 오션뷰 더블룸,2022.0,9.0,꼭 해변뷰로 숙박하세요”,해변도 가깝고 주변 편의시설도 잘 되어있습니다,2,2022-09-15,2022-09-15,5,해변도 가깝다 주변 편의시설도 자다 되어다
5,세인트존스 호텔,4.4,,Kim,나홀로 여행객,고저스 부분 오션뷰 더블룸,2022.0,9.0,강릉 첫 여행”,세인트존스 호텔 첫 방문에 기분 좋은 여행이 되었습니다. 감사합니다!,2,2022-09-15,2022-09-15,2,세인트존스 호텔 첫 방문에 기분 좋다 여행이 되어다. 감사하다!
5,세인트존스 호텔,8.4,우수,Youngsik,유아/아동 동반 가족 여행객,슈페리어 더블 마운틴뷰,2022.0,9.0,비싼가격일때는”,좀 아깝다는 느낌도 있습니다.,1,2022-09-14,2022-09-14,4,좀 아깝다 느낌도 있다.
5,세인트존스 호텔,7.6,매우 좋음,yeonji,나홀로 여행객,슈페리어 트윈 마운틴뷰,2022.0,9.0,친환경을 앞세워 서비스 부족”,"친환경을 앞세워 칫솔, 치약, 슬리퍼 등등 서비스 용품이 없었는데, 복도에 설치한 자판기에 비싸게 파는 것을 보고 기분이 별로였음",1,2022-09-14,2022-09-14,3,"친환경을 앞세우다 칫솔, 치약, 슬리퍼 등등 서비스 용품이 없다, 복도에 설치한 자판기에 비싸다 팔다 것을 보고 기분이 별로이다"
5,세인트존스 호텔,4.4,,LEE,유아/아동 동반 가족 여행객,슈페리어 트윈 마운틴뷰,2022.0,9.0,체크인에 1시간 30분 기다리기는 처음입니다.”,새롭네요 체크인 대기장소가 북적이고 기다리느라 지치고 호텔 워치는 좋았어요. 다음에는 이용 안 할 겁니다.,2,2022-09-14,2022-09-14,2,새롭다 체크인 대기장소가 북적이고 기다리다 지치다 호텔 워치는 좋다. 다음에는 이용 안 하다 겁니다.
