star,Hotel_name,review_rate,review_grade,reviewer_name,trip_type,room_type,trip_date_year,trip_date_month,review,trip_day,review_date
3,나르샤 관광호텔,9.2,최고,Myungkee,청소년 동반 가족 여행객,디럭스 트윈,2019,7,"시설이 깔끔한 편이고 친절히 대해주셔 편히 쉴수 있었습니다. 
다만 여수 시내 및 관광지에서 거리가 좀 있는 편이에요.", 2박,2020-07-31
3,나르샤 관광호텔,10,최고,Hyejin,청소년 동반 가족 여행객,패밀리 트윈,2015,2,"시내에 위치하고 있어서 어디든 가기 편했고, 1층에 카페베네가 있어서 좋았는데 투숙객은 10% 할인까지 해줘서 더 좋았어요. 호텔 내 식당뿐만 아니라 근처에 먹을데가 많고 방이 매우 깔끔했음. 패밀리룸이 오션뷰가 아니라 아쉬웠지만 만족했습니다.", 1박,2015-02-27
3,나르샤 관광호텔,8,우수,Jaeyun,커플/2인 여행객,디럭스 더블,2018,12,"여수 대부분의 관광지 위치와 호텔이 떨어져 있습니다. 대중 교통 이용시 굉장히 불편함을 초래할 수 있어요! 아니라면 좋은 호텔입니다. 뷰도 괜찮았구요, 굉장히 청결하고 직원들 너무 친절해서 감사했습니다!", 1박,2019-01-25
3,나르샤 관광호텔,8,우수,minjung,청소년 동반 가족 여행객,패밀리 트윈,2019,12,"차를 가지고 여행하는 자에게는 나쁘지 않을수 있으나, 여수 메인 여행지와는 20-30분 거리가 있어 자유여행자들에게 추천하지 않습니다. 일반 모텔급입니다. 단, 룸의 크기가 커서 그건 좋았습니다.", 2박,2020-01-27
3,나르샤 관광호텔,9.2,최고,HYEYOUNG,유아/아동 동반 가족 여행객,패밀리룸,2020,11,"급하게 예약했는데, 
아이 데리고 모텔은 그래서, 호텔 찾아보다가요. 
방도 넓고, 직원분들도 친절하시고. 
게다가, 조식도 너무 괜찮았어요. 
다음에 또 방문하고 싶네요~", 1박,2020-11-30
3,나르샤 관광호텔,8.4,우수,Choi,유아/아동 동반 가족 여행객,패밀리 트윈,2018,6,"여수로 KTX를 타고 가서 나르샤 호텔 입실했습니다.
깨끗하고 조용한 숙소였습니다.
앞에는 소호 요트장이 있는 바다가 보이고, 뒤에는 먹자 골목이 있어서 좋았습니다.
바로 옆 택시 승강장이 있어서 택시 잡기도 좋았습니다.", 1박,2018-06-25
3,나르샤 관광호텔,9.2,최고,Seo,커플/2인 여행객,스탠다드 트윈,2019,12,가격이 가장 싸게 급하게 예약한거라 기대를 크게 하지는 않았는데 가보니까 1층에 카페도 있고 건물이 전체적으로 깔끔하더라고요 방도 가격에 비해 엄청 넓고 깔끔해서 좋았습니당 조식도 먹었는데 조식도 음식 메뉴가 많지는 않았지만 맛있고 와플 등 간식이 많아서 너무 행복했습니ㄷ다!! 나갈 때 입구까지 오셔서 맛 괜찮았냐고 여쭤보시고 체크아웃 할 때도 환하게 웃으시면서 감사하다고 해주셔서 기분이 좋았구요 근처에 뭐가 많지는 않고 2분 정도만 걸으면 GS 편의점도 있어서 불편한 점은 없었습니다 !, 1박,2019-12-24
3,나르샤 관광호텔,9.2,최고,Gabi,유아/아동 동반 가족 여행객,디럭스 트윈,2020,7,"서울에서 여수까지 거리가멀어서 리조트예약해놓은 전날저녁에출발했어요. 밤늦게도착해서 잘곳이필요한데 아이들도있고, 운전도오래해서 저희도푹쉬어야했기에 더블트윈침대가필요했구요-아이도있으니 모텔스럽지않은 관광호텔찾다예약한건데 딱이었어요. 특히 로비직원분들과 조식당직원분들 친절하시더라고요-과하지않은편안함.
침구도괜찮고 욕실도깔끔합니다. 조식은 꼭신청하세요-아이들배불리잘먹었어요. 조식먹고 초딩아이 마지막줌수업까지 듣고 체크아웃하여 리조트로갔습니다. 딱좋았어요", 1박,2020-08-04
3,나르샤 관광호텔,9,최고,Sunyoung,나홀로 여행객,디럭스 더블,2012,2,"디럭스 더블룸에 묵었는데 바닷가쪽이 보여서 좋았습니다._x000D_
칫솔,치약,비누,빗, 면봉 등 1회용품이 잘 구비되어있었고,_x000D_
오렌지주스 팩2개, 생수2통이 무료로 제공되었고,_x000D_
깔끔한 인테리어에 깨끗하게 청소되어있어서 좋았습니다._x000D_
_x000D_
여수시청 근처에 위치해있어서_x000D_
관광이 목적이라면 오동도나 돌산쪽으로 이동하기에 최적은 아니었고,_x000D_
주차장이 좀 좁다는 점(10대 이하 주차 가능한 좀 좁은),_x000D_
가격이 저렴한 편은 아니라는 점이 좀 아쉬웠습니다.", 1박,2012-02-06
3,나르샤 관광호텔,9.6,최고,HANEUL,그룹 여행객,온돌 객실,2020,8,"처음부터 끝까지 서비스에대해선 깔 수 있는게 없을 정도로 훌륭한 서비스와 위생상태를 가지고있습니다. 
조식은 포함이라 되어있지만 1인당 만원의 가격으로 괜찮은 뷔페식 조식을 먹을 수 있었습니다.
아쉬운건 관광지들이 차타고 30분정도 걸렸는데 이는 성수기여서 그런지 차가 막혀서 그런것도 있습니다. 다만 확실히 차타고 좀 이동해야 하는 거리에 위치해 있습니다.
재방문 의사가 있는 숙소는 몇 없는데 이곳은 꼭 재방문하고싶은 곳 입니다.", 2박,2020-08-03
3,나르샤 관광호텔,8.8,우수,nara,유아/아동 동반 가족 여행객,패밀리 트윈,2016,4,"아이는 없었고 엄마 아빠랑 저희 부부랑 해서 4명이 여수여행갔는데 침대 퀸사이즈 두개있는방이 흔치않은데 있어서좋았구요 침대 편하게 잘잤고 1층에 카페베네가있어요 호텔안에있어서 그런지 아침 일찍부터 문 열더라구요. 그리구 바로 뒷골목에 블로그에서 찾은 맛집에 아침식사하러 갔어요
'삼백집' 이란곳인데 사장님 국밥 강추! 바로옆에 편의점도있고요 !! 씨뷰가아니라 좀아쉬웠지만 바로앞에바다도있어요 ㅎㅎ가족끼리 오기엔 딱인듯! 다음에도 여수오면 묵을의사있어요", 1박,2016-04-25
3,나르샤 관광호텔,9.2,최고,hyemin,커플/2인 여행객,디럭스 더블,2020,8,"성수기때라 가격은 비쌌지만, 숙소내부가 넓고 깨끗해서 좋았어요~ 욕실도 샤워부스따로 욕조도 따로있을만큼 넓고 컸어요
조식도 뷔페식인데 종류도 많고 맛있었어요
숙소에서 주요관광지(낭만포차,해상케이블카,오동도)는 차로 25~30분정도 걸린다고 보셔야합니다.숙소 주변에  큰 관광지는 없지만 덕분에 조용합니다 .지하주차장이 작긴한데 근처에 주차도 가능합니다", 2박,2020-08-05
3,나르샤 관광호텔,8.8,우수,cho,유아/아동 동반 가족 여행객,패밀리 트윈,2017,4,여수에서 유명한 여수밤바다(낭만포차)..만성리검은몰래해변..해상케이블카(돌산)과는20분정도 거리에 있어서 조금 멀긴하지만..시설은 깨끗하고 조식은 만원대비 괜찮고..나름 조용하게 2박했네요..부담스럽지않은 호텔이였어요~~1층에 카페베네는 이용하지 않았지만 바로 옆 편의점 있구요..편의점 뒤쪽 '삼백집'의 콩나물해장국 완전 맛남요~^^ 나름 편히 쉬었어요~~, 2박,2017-05-07
3,나르샤 관광호텔,9.6,최고,CHOI,커플/2인 여행객,디럭스 더블,2019,4,"저 개인적으로는 가격대비 거의 최고의 수준입니다. 침대가 엄청나게 푹신하고 샤워실 수압이 너무 좋습니다. 오션뷰로 디럭스를 예약했는데 편안한 숙면을 취했네요. 1층 커피가게가 있어 외출시 커피 한잔하는 즐거움도 있고, 주위에 음식점들이 많아서 편안했네요.  청결상태 굿, 직원들 너무 친절했네요", 1박,2019-05-02
3,나르샤 관광호텔,10,최고,KYOUNGHWA,그룹 여행객,온돌 객실,2022,7,잘 묵었습니다, 1박,2022-09-25
3,나르샤 관광호텔,10,최고,Jae,커플/2인 여행객,디럭스 트윈,2022,8,"직원분 친절하고 좋아요
조식도 괜찮아요", 1박,2022-09-05
3,나르샤 관광호텔,9.6,최고,hyesin,커플/2인 여행객,디럭스 트윈,2022,8,"침구류 편하고 러기지랙도 있어서 편리하게 이용했어요. 화장실  샤워부스 아래서 물이 새긴했지만 사용상에 지장없어서 그대로 묵었습니다. 
론트 데스크분들도 친절하셨어요.", 1박,2022-08-25
3,나르샤 관광호텔,8,우수,EUN,유아/아동 동반 가족 여행객,스탠다드 트윈,2022,8,깨끗하고 편하게 잘 쉬다 왔어요., 2박,2022-08-22
3,나르샤 관광호텔,10,최고,LEE,커플/2인 여행객,디럭스 트윈,2022,8,조용하고  쾌적했습니다., 2박,2022-08-22
3,나르샤 관광호텔,10,최고,LEE,커플/2인 여행객,디럭스 트윈,2022,8,"유명한 여행지와는 좀 떨어져 있지만 정말 조용하고 깨끗한 지역이었습니다 -! 내부도 넓고 쾌적했어요. 
수압도 좋습니다.  침구류도 부드럽고 향기도 나고 수면시 불편함 없었습니다. 국내출장 많이 가는 남편이 칭찬하네요^^ 현지 분들도 가성비 좋은 곳이라고 하셨어요. 2박 잘 지내다 왔어요.", 2박,2022-08-22
3,나르샤 관광호텔,9.6,최고,Eunjin,출장 여행객,스탠다드 트윈,2022,8,방도 넓고 기본이 되어있는 호텔이에요. 말만 호텔이 아니라 정말 괜찮은 호텔. 다음에도 여수쪽으로 방문할 일이 있다면 재방문 하겠습니다, 1박,2022-08-08
3,나르샤 관광호텔,4.8,,su,유아/아동 동반 가족 여행객,Superior Twin Room,2022,8,"여행마지막날 가족 넷이서 온돌방에서 숙박했어요
깨끗하고 좋았는데 콘센트 꼽는데 너무 협소해서 불만족
위치나 서비스는 괜찮았어요", 1박,2022-08-06
3,나르샤 관광호텔,6.8,양호,Jeonghwan,유아/아동 동반 가족 여행객,패밀리룸,2022,7,가격대비 만족하고 조용해서 좋습니다., 1박,2022-07-28
3,나르샤 관광호텔,9.6,최고,Junmo,청소년 동반 가족 여행객,스위트,2022,7,깨끗하고 직원들이 친절함, 1박,2022-07-19
3,나르샤 관광호텔,10,최고,SUNG,유아/아동 동반 가족 여행객,Superior Twin Room,2022,4,"숙소앞에 바다가 보이고.. 주위에 음식점도 많이 있고 인프라가 잘 구성되어있어서 편하고, 숙소도 잘 정돈되고 깔금하고 친절합니다.", 1박,2022-07-18
3,나르샤 관광호텔,2,,seunghee,나홀로 여행객,Superior Twin Room,2022,6,"주차장이 이상했을때 알아봤었어야 했는데...
지하 주차장도 협소하고 기계식주차장도 작은차량만 주차 가능해서 옆공터에 세우고 입실했는데 방은 더 최악이었어요.
날씨가 엄청 덥고 습한날이었는데
에어컨은 시원한 바람도 안나오고
욕실 물은 시원하게 내려가지도 않고
냉장고도 미지근
프론트에 말씀드렸더니 
써큘레이터 한대 갖고 올라오셨더라고요
사람은 세명이었는데
나중에 추가로 한대 더 가져다주시긴 했지만
샤워실 배수 문제 봐주신다더니
더 꽉막아놓으셔서
배수가 한방울도 안되더라고요
다음날 샤워실은 사용하지도 못했어요
진짜 다시는 경험하고 싶지 않은 호텔이었어요. 
해결이 안되면 해결 해 주셔야지 어떻하냐고 저희한테   물으시면 정말 어쩌라는건지...
꼭 하자가 생기면 해결을 해주시던가
환불이라도 받을 수 있는 시스템이 필요한 것 같아요.", 1박,2022-06-28
3,나르샤 관광호텔,5.6,,DONGHYUK,유아/아동 동반 가족 여행객,패밀리 트윈,2022,6,만족도를 잘못 눌렀네요.. 별 4개 이상 주고 싶습니다. 가격 대비 비교적 깨끗하고 괜찮습니다. 호텔을 즐기기 위해서라면 이곳을 선택하면 안 되겠지요. 하지만 관광지에서 숙박 을 해결할 수 있는 가성비 최고의 호텔이라고 생각합니다.  우리 가족 만족했습니다., 1박,2022-06-07
3,나르샤 관광호텔,8.4,우수,Jihyang,커플/2인 여행객,디럭스 더블,2022,6,"깨끗하고 조식도 좋았는데
교통이 쫌
소호동동다리가 쫌 아쉼
공사가 ~~~", 1박,2022-06-06
3,나르샤 관광호텔,9.6,최고,JIN,유아/아동 동반 가족 여행객,Superior Twin Room,2022,5,조식도 그렇고 직원분들 응대 만족해요 또한 이틀동안 밖에 주차했는데 여긴 그나마 외부주차 2~3세대라도 될수있지 같은 라인 하루 이용한곳은 차가 주차장에 못들어가 길가 주차했더니 아침에 새똥 및 나무잎 가루 -액으로 난리였다는 비교적 시설은 좀 됐지만 기본적 시설 및 청결도는 만족합니다, 1박,2022-05-30
3,나르샤 관광호텔,8,우수,KOH,나홀로 여행객,디럭스 더블,2022,5,"편의점외 마땅한 생활편의시설은 차가 없으면 불편. 다만, 아침식사 1만원에 가성비 짱~!", 1박,2022-05-22
3,나르샤 관광호텔,10,최고,DONGHUN,유아/아동 동반 가족 여행객,Superior Twin Room,2022,5,"정갈한 조식 이였습니다.
만원에 이렇게 먹을수 있다는게 너무 놀라웠어요...", 1박,2022-05-17
3,나르샤 관광호텔,10,최고,hyun,유아/아동 동반 가족 여행객,패밀리룸,2022,4,"위생,서비스,친절 모두 만족
번쩍번쩍한 최신 시설은 아니지만
아기와 묵기에 좋았어요.
재방문 의사도 있구요", 1박,2022-05-01
3,나르샤 관광호텔,8,우수,Sayme,출장 여행객,스탠다드 트윈,2022,2,"사실 그주위는 별 볼건 없어요
여수가볼게많더라구요", 1박,2022-02-28
3,나르샤 관광호텔,10,최고,Oc,나홀로 여행객,스탠다드 트윈,2022,1,"직원분들의 친절함, 깨끗한 위생, 그리고 가성비최고. 위치도 괜찮구요. 
조식도 좋았습니다. 
조용하게 잘 쉬고 왔습니다. 감사합니다", 1박,2022-01-02
3,나르샤 관광호텔,9.6,최고,Seung,유아/아동 동반 가족 여행객,온돌 객실,2021,12,"너무 친절하신 사장님 그리고 직원 분들

덕분에 잘 지내고 올라가요

완전 추천 드려요", 2박,2022-01-01
3,나르샤 관광호텔,6,,leesuk,커플/2인 여행객,스탠다드 트윈,2021,11,직원의친절함은 인정합니다.  가격대비 인테리어가 오래된 듯 합니다. 전화기 충전기가없으며 카페트는 낡아보였으며 신나와같은 냄새가 났습니다., 1박,2021-11-19
3,나르샤 관광호텔,4.4,,DASEUL,커플/2인 여행객,디럭스 더블,2021,10,티비 채널 잘 안돌아감 직원 불친절 밤새내 화장실 물새는 소리들림, 1박,2021-10-11
3,나르샤 관광호텔,3.2,,HYOUNG,출장 여행객,디럭스 더블,2021,9,"바퀴벌레가 나옴 
매트리스에서는 담배찐냄새가 나서 방변경함", 1박,2021-09-20
3,나르샤 관광호텔,5.2,,hyunkyung,커플/2인 여행객,디럭스 트윈,2021,9,"소호쪽이라 돌산쪽과는 거리가 있습니다
오래된 카팻에 베인 담배냄새가 불편하고 공공청정기도 없어 찝찝하더군요
룸은 넓고 침구도 불편하지않고 수압세고  에어컨빵빵
잠만 자고 가기엔 가격이 괜잖아요", 1박,2021-09-13
3,나르샤 관광호텔,8.8,우수,BUMJE,유아/아동 동반 가족 여행객,디럭스 트윈,2021,8,모든면에서 만족했음, 1박,2021-09-13
3,나르샤 관광호텔,6.4,양호,Seung,그룹 여행객,디럭스 트윈,2021,8,화장실이 깨끗하고 샤워부스랑 비데도 있어요. 널찍하기도 합니다. 성인 셋이서 지내기 나쁜 방이 아니었는데 바닥 카펫 상태랑 직원들의 응대 숙련도는 높지 않으니 참고하세요. 그러고보니 여기 2성급인데 깔끔하면 된거 같네요., 1박,2021-08-24
3,나르샤 관광호텔,8.8,우수,haejung,청소년 동반 가족 여행객,패밀리룸,2021,8,"숙소위생상태, 주변 경관 매우 좋았습니다
다만 인터넷 예약이라 뷰가 별로 좋지않은 곳으로 되어있어 그부분은 실망...아마도 성수기라 그런가봅니다 뷰선정이 중요하고, 주차시설이 지하에 있고 노상에도 몇대 주차할 수 있으나 주변 호텔이 많고, 워낙 차가 많아서 주차에 어려움이 있었습니다 
직원들은 친절했는데, 주차에 있어서 질문하니 길가에 주차하라는 무성의한 답변때문에 요건 별 두개 뺐습니다", 1박,2021-08-19
3,나르샤 관광호텔,10,최고,sungmin,커플/2인 여행객,,2020,8,룸컨디션도 너무 괜찮고 직원들도 너무 친절해용, 1박,2021-06-28
3,나르샤 관광호텔,10,최고,heasun,커플/2인 여행객,디럭스 더블,2020,10,"관광호텔이라 큰기대없이 갔다가 완전 반전매력에 빠졌어요. 프론트에 계셨던  사장님?  맛집과 볼거리를 잘알려주셔서 너무 좋았고. 객실어 너무나 깔끔. 깨끗사고 넓어서 불편한점이 없었어요.
기회가 된다면 여수방문시 꼭 다시 방문하고 싶어요~~~", 1박,2020-11-04
3,나르샤 관광호텔,10,최고,SEONGHEE,나홀로 여행객,스탠다드 트윈,2020,10,"트윈 방넓고 화장실 수압짱입니다 시원시원
불편함없이 잘지내고 왔어요 굳", 1박,2020-10-21
3,나르샤 관광호텔,10,최고,Hasik,유아/아동 동반 가족 여행객,온돌 객실,2020,10,깔끔하고 직원 분들도 친절하네요. 진심으로 추천합니다., 1박,2020-10-10
3,나르샤 관광호텔,8,우수,han,청소년 동반 가족 여행객,패밀리 트윈,2020,8,"4인가족 잘이용 했구요. 패밀리룸은 큰칭대 2개 있구요..예전에 지어진 건물이라 큽니다.
아침조식 1만원에 이용했구요..가격대비 괜찬은편입니다. 다만 전체적으로 룸 및 복도 카페트는 교체가 아주 필요 합니다.  여름 성수기 잘쉬다 갑니다.", 1박,2020-08-19
3,나르샤 관광호텔,4.8,,SEO,유아/아동 동반 가족 여행객,온돌 객실,2020,8,"여수에 가게된다면 혼자 가겠습니다.
가족들과 같이 나르샤호텔에 숙박은 하지 않겠습니다.
직원분들은 친절하시지만 숙소가 직원분들의 친절에 너무나 못미치네요. 직원분들이 아깝습니다.
제가 호텔사장이면 바로 스카웃 합니다.
하룻밤 신세지고 갑니다. 
건행하세요.", 1박,2020-08-10
3,나르샤 관광호텔,8.4,우수,JungHwan,나홀로 여행객,스탠다드 트윈,2020,8,"위치도 좋고 주위에 먹을 곳과 산책하기 좋은 곳
무엇보다 깨끗하고 친절한 서비스...
주차가 불편하지만 직원에게 문의하면 해결해줌", 1박,2020-08-05
3,나르샤 관광호텔,10,최고,bok,청소년 동반 가족 여행객,패밀리 트윈,2020,7,"숙소깔끔했고요 수압이 엄청쎕니다 시원해요 ㅎㅎ
위치적으로좋아서 카페 식당 도보로 얼마든지 이용가능해요 다음에 또 이용할께요", 2박,2020-08-02
3,나르샤 관광호텔,10,최고,A-YOUNG,커플/2인 여행객,스탠다드 트윈,2020,7,"저녁이라 바다는 볼생각없이 숙박만 깔끔히 하고 왔어요.
늦은시간 체크인이였는데 직원분들 친절하고 좋았어요.", 1박,2020-07-26
3,나르샤 관광호텔,9.6,최고,Kyung,유아/아동 동반 가족 여행객,패밀리 트윈,2020,7,"숙소의 가격및 정말 깨끗하게 좋네요
단, 우리도 댓글봤는데..
요플레 날짜 잘보세요해서 봤는데..
헐 지나있네요! 사장님 연신 죄송하다고하지만
똑같은 실수 문제가 있는듯 다들 주의하세요", 1박,2020-07-23
3,나르샤 관광호텔,6.4,양호,Chang,커플/2인 여행객,디럭스 트윈,2020,7,~!!!, 1박,2020-07-15
3,나르샤 관광호텔,9.2,최고,chansook,유아/아동 동반 가족 여행객,패밀리 트윈,2020,6,세번째 여수여행에서 묵은 숙소입니다. 침구도 편안하고 세면도구까지 완벽했어요 수압도 쎄서 시원하게 씻었습니다. 재방문의사 있습니다., 1박,2020-06-22
3,나르샤 관광호텔,10,최고,Bu,청소년 동반 가족 여행객,디럭스 트윈,2017,12,밤에 도착해서 지하주차장이 조금 좁아서 첫이미지는 조금 별로다생각했는데 엘리베이터타고 1층 로비에 도착해서 데스크 직원들의 활짝웃는모습으로 반겨주심에 이미지 확 좋아지고 룸에 도착해서 깨끗하고 넓은 모습에 대만족!!중1  딸아이가 엄지척 하며 좋아하더라구요, 1박,2018-01-01
3,나르샤 관광호텔,2.8,,Sangjun,유아/아동 동반 가족 여행객,디럭스 트윈,2017,10,작은 카메라가방을 테이블에 올리자 부러져있던 테이블 다리 한 개가 떨어져서 옆에 있던 아이의 허벅지에 부딪혔습니다. 오후 늦게 도착해 잠만 자고 나가는거라 교체신청을 하지않았고 다음날 오전에 체크아웃을 했습니다 오후에 호텔 매니저가 전화를 해서 사실여부 확인은 안하고 다리 부러졌다고 손해배상을 하랍니다. 가방을 놨는데 부러진거라 하니 우리는 관리를 잘해서 부러져있을리가 없고 그럼 그때 왜 말하지 않았냐고 합니다. 그때 얘기했으면 자신들의 관리에 문제가 있다고 죄송하다고 했을까요?? 누가 앉거나 하지 않았냐고. 설상 앉았다 하더라도 테이블이 부러지면 되겠습니까? 문제가 생기면 그때 컴플레인 하지 않았다고 누명씌워 손해배상 운운하는 호텔 다신 가고싶지 않습니다., 1박,2017-10-11
3,나르샤 관광호텔,10,최고,YEJIN,그룹 여행객,디럭스 트윈,2017,10,부모님이랑가려고 숙소를 신중히선택했는데 관광호텔이 말만 호텔이려나했는데 깜짝놀랐어요 다들 너무 친절하시고 방도 너무좋고 침대가 너무편해서 엄청잘잤어요 ㅎㅎ 부모님이 너무마음에들어하셔서 기분이좋은 여행이였어요~ 다음에오면 또 여기로 오고싶어요~^^, 1박,2017-10-06
3,나르샤 관광호텔,7.2,좋음,Kyehoon,출장 여행객,디럭스 트윈,2017,9,친절하고 좋습니다. 교통은 차가 없으면 불편합니다, 1박,2017-09-16
3,나르샤 관광호텔,8.8,우수,haidong,청소년 동반 가족 여행객,패밀리 트윈,2017,8,"시설은 깔끔하고 좋았으나, 주차장이 너무 협소해서 비가오는데 외부에 주차해야하는 아쉬움이 있다.
아침은 호텔식도 있지만 바로 뒤편에 식당있어서 편리", 1박,2017-08-17
3,나르샤 관광호텔,8.8,우수,Eun,청소년 동반 가족 여행객,패밀리 트윈,2017,7,"위치가 여천역에서 가깝고 주변에 바닷길 산책로가 있어 좋지만 금연객실인데도  담배냄새가 배어있어 문를 내내 열고 있었습니다.
오동도쪽 관광하시려면 좀 멀어요.
택시비가 1만원이상 나옵니다", 2박,2017-08-10
3,나르샤 관광호텔,4,,TaeGyun,커플/2인 여행객,스탠다드 트윈,2017,7,"모텔같은 느낌이고 수건 더가져다달라고 하니깐 직접 가지고 가라고 하시고
14만원 이상냈는데 전혀...  창문으로는 바다가 보이는게 아니라 아파트가 보입니다. 모텔인줄 알았습니다. 옆에 더 좋은 호텔들 많아요 거기로 가세요", 1박,2017-07-31
3,나르샤 관광호텔,7.6,매우 좋음,sangmin,유아/아동 동반 가족 여행객,디럭스 더블,2016,8,다른거 필요 없이 저렴한 가격에 편안하게 쉴 수 있는 호텔, 1박,2017-07-24
3,나르샤 관광호텔,10,최고,jeongho,출장 여행객,디럭스 트윈,2017,5,좋았습니다., 1박,2017-07-20
3,나르샤 관광호텔,7.6,매우 좋음,SUNTAEK,유아/아동 동반 가족 여행객,온돌 객실,2016,8,시설 깨끗하며 특히 욕실이 넓고 깨끗한 것이 좋았습니다., 1박,2017-07-17
3,나르샤 관광호텔,6.4,양호,JUNGHWAN,그룹 여행객,디럭스 트윈,2017,7,"교통 접근성이 떨어짐, 조식을 1인당 만원받는게 아쉽, 숙소는 깨끗함,카운터 친절도 아쉽", 1박,2017-07-03
3,나르샤 관광호텔,10,최고,Sora,커플/2인 여행객,디럭스 더블,2016,12,연말인데도 가격도 괜찮고 이순신광장이나 다른 볼거리랑도 거리가 가깝고 좋았어요, 2박,2017-01-02
3,나르샤 관광호텔,6.8,양호,KO,그룹 여행객,온돌 객실,2016,12,"온돌방이라서 넓고 좋더라구요!ㅎㅎ
난방도 엄청나요...????????", 1박,2016-12-11
3,나르샤 관광호텔,5.2,,Kwang,커플/2인 여행객,스탠다드 트윈,2016,10,방에서 곰팽이 냄새가나서 불쾌했음, 1박,2016-10-31
3,나르샤 관광호텔,6.4,양호,Sunju,커플/2인 여행객,디럭스 더블,2016,10,침대가 푹신한게 좋았습니다., 1박,2016-10-05
3,나르샤 관광호텔,7.6,매우 좋음,hanpil,유아/아동 동반 가족 여행객,온돌 객실,2016,9,"아이가 셋이라 온돌이 있는 호텔을 예약하기 위해 묵었읍니다. 여수에 살았기 때문에 위치나 주변 정보는 이미 알고 있어서 특별한 어려움은 없었으나, 조식값이 좀 비싸서 주변에 있는 식당에서 아침을 해결했네요. 다만 성인 4명까지 묵을 수 있는 방인데, 어른 둘에 초등2 유치원1명이 갔더니 5명이라고 하네요. 당일은 허용해 준다고 프론트에서 하던데, 원래 유치원도 포함되는지가 의문입니다. 나머지는 좋았읍니다.", 1박,2016-09-28
3,나르샤 관광호텔,8,우수,DaeSung,유아/아동 동반 가족 여행객,패밀리 트윈,2016,8,좋았슴., 1박,2016-08-26
3,나르샤 관광호텔,2.4,,Juho,유아/아동 동반 가족 여행객,온돌 객실,2016,8,"일단 호텔스컴바인 문제있습니다 광고만 하지말고 서비스에 철저히 신경 써야합니다 결제 다 해놓구 전산착오로 예약이 취소 되네요 그것도 다음날 메일로 띡 알려주고 끝입니다. 상담원이 외국에 있어서 그런지 사무적으로만 처리할려고 합니다 사과 그런거 없습니다. 아무튼 이호텔을 아고다 호텔스컴바인을 통해 예약을 했는데 체크인 후 호텔스컴바인 예약이 취소 되었습니다 돈을 나갔구요 다음날 아침 9시에 메일로 예약 취소 되었다고 통보_x000D_
외국에서 이랬다면 정말 난감하죠.. 어이없습니다 호텔스 컴바인... 근데 나르샤호텔에서도 자기네들은 모른다고 알아서 하랍니다 결국 제가 호텔스컴바인에 전화해서 컴플레인해서 해결했습니다_x000D_
_x000D_
가격대비 서비스 별롭니다 우선 주차를 하던지 말던지 신경도 안써요 프론트 직원은 자기 할일만 합니다. 방에 들어가니 딱 하수구 냄새가 납니다. 짜증이 납니다 조식은 먹어보지 않았는데 마른식빵과 슬라이스 햄 인당 1만원 음식은 아닙니다 결국 나가서 맥도날드 모닝메뉴 먹구 왔어요 암튼 전 여기 반댈세", 1박,2016-08-19
3,나르샤 관광호텔,9.6,최고,YongHwan,그룹 여행객,스탠다드 트윈,2016,8,잘 쉬다왔네요, 2박,2016-08-19
3,나르샤 관광호텔,7.2,좋음,WONJAE,청소년 동반 가족 여행객,패밀리 트윈,2016,8,객실 수에 비해 주차공간이 너무 부족함, 1박,2016-08-18
4,호텔 베네치아 호텔&리조트,9.2,최고,sun,청소년 동반 가족 여행객,슈페리어 패밀리 트윈룸,2022,8,"위치 좋고, 조식 괜찮고, 이정도면 딱입니다", 1박,2022-09-01
4,호텔 베네치아 호텔&리조트,7.6,매우 좋음,HEESEON,유아/아동 동반 가족 여행객,슈페리어 트윈,2022,8,바닷가뷰 체고 ~ 다만 체크인을 일찍갔는데도 .. 고층은 안해주시더라구요…, 1박,2022-09-01
4,호텔 베네치아 호텔&리조트,10,최고,JI,커플/2인 여행객,슈페리어 더블,2022,8,"가성비 좋은 곳이라 기대를 안했는데 만족했습니다.
룸컨디션도 나쁘지 않고 무엇보다 조식이 맛있었습니다~~!", 1박,2022-09-01
4,호텔 베네치아 호텔&리조트,10,최고,Park,커플/2인 여행객,슈페리어 더블,2022,8,방도 넓고 좋습니다, 2박,2022-08-30
4,호텔 베네치아 호텔&리조트,10,최고,Dae,커플/2인 여행객,슈페리어 더블,2022,8,"시설좋고, 깔끔하고 좋네요~ 추천드려요^^", 1박,2022-08-30
4,호텔 베네치아 호텔&리조트,10,최고,Soo,커플/2인 여행객,슈페리어 더블,2022,8,숙소 위치 및 청결도 모두 좋았고 직원들 모두 친절하셨어요., 1박,2022-08-30
4,호텔 베네치아 호텔&리조트,10,최고,jinwon,커플/2인 여행객,슈페리어 더블,2022,8,직원분들도 친절하시고 호텔안에도 할게 많아서 좋았습니다, 1박,2022-08-29
4,호텔 베네치아 호텔&리조트,9.2,최고,JIN,커플/2인 여행객,슈페리어 더블,2021,12,"리뷰 안보고 그냥 어느것을 고를까요 하다 고른건데 이런 선택 또 없을듯.
깨끗하고 객실 안에서 한잔하기 좋은 구조.
냉장고도 용량이 좀 돼서 와인 보관도 용이했음.
하프 오션 뷰였지만 창이 통유리라 뷰가 좋았음.", 1박,2022-08-29
